transaction_id,amount,transaction_hour,transactions_last_24h,account_age_days,device_changes_7d,location_changes_7d,is_fraud
TXN002527,78.03,10,5,488,2,0,0
TXN002528,91.45,12,6,997,0,1,0
TXN002529,313.58,19,4,248,0,0,0
TXN002530,20.88,20,0,238,0,0,0
TXN002531,81.66,9,5,868,2,1,0
TXN002532,24.84,14,2,217,0,2,0
TXN002533,87.55,15,4,489,0,0,0
TXN002534,25.01,14,4,419,2,0,0
TXN002535,38.29,12,1,449,0,0,0
TXN002536,42.49,9,5,215,0,0,0
TXN002537,125.14,13,2,240,3,0,1
TXN002538,119.19,12,6,434,0,0,0
TXN002539,18.94,18,4,213,0,0,0
TXN002540,57.21,18,3,463,0,2,0
TXN002541,29.87,8,1,407,0,0,0
TXN002542,18.73,7,8,339,0,2,1
TXN002543,45.4,20,3,401,1,0,0
TXN002544,42.01,14,3,276,0,0,0
TXN002545,429.54,19,6,273,0,0,0
TXN002546,78.89,6,1,151,1,1,0
TXN002547,16.93,14,3,269,0,2,0
TXN002548,33.78,14,5,92,0,0,0
TXN002549,130.08,19,3,879,0,1,0
TXN002550,322.2,7,3,246,0,0,0
TXN002551,14.18,10,1,185,0,1,0
TXN002552,11.05,12,4,164,0,1,0
TXN002553,267.82,19,4,241,0,0,0
TXN002554,76.03,21,5,882,0,0,0
TXN002555,26.1,23,2,746,0,0,1
TXN002556,86.01,22,2,78,0,0,0
TXN002557,5.81,0,2,486,1,0,0
TXN002558,54.76,4,3,223,0,0,0
TXN002559,72.14,8,3,1337,0,0,0
TXN002560,119.78,11,2,679,0,2,0
TXN002561,23.06,19,3,145,0,0,0
TXN002562,58.72,20,1,168,0,1,0
TXN002563,24.86,9,5,876,0,1,0
TXN002564,67.83,15,2,538,2,0,0
TXN002565,25.51,20,4,467,0,1,0
TXN002566,38.59,13,5,111,2,1,0
TXN002567,23.42,7,1,156,0,1,0
TXN002568,94.96,13,3,206,0,0,0
TXN002569,113.26,12,4,512,0,0,0
TXN002570,44.73,15,3,212,0,0,0
TXN002571,56.4,13,3,94,0,1,0
TXN002572,15.94,1,3,512,0,0,0
TXN002573,42.32,23,3,220,2,0,0
TXN002574,52.32,14,6,94,0,0,0
TXN002575,506.58,13,1,610,1,2,0
TXN002576,21.22,22,5,342,1,0,0
TXN002577,189.53,8,5,161,2,2,0
TXN002578,127.4,9,5,424,0,0,0
TXN002579,69.31,18,7,148,0,1,0
TXN002580,243.43,10,3,199,0,0,0
TXN002581,74.91,18,6,183,1,0,0
TXN002582,76.0,10,2,332,0,0,0
TXN002583,52.19,2,2,508,1,0,1
TXN002584,154.48,14,1,282,0,0,0
TXN002585,138.66,9,4,544,0,2,0
TXN002586,32.08,17,1,147,0,0,0
TXN002587,17.79,16,5,475,0,1,0
TXN002588,45.95,21,0,629,1,3,1
TXN002589,27.66,18,3,601,0,0,0
TXN002590,51.73,9,2,124,0,1,0
TXN002591,156.31,18,0,1397,2,1,0
TXN002592,37.01,16,2,249,1,1,0
TXN002593,52.65,16,3,310,0,1,0
TXN002594,57.36,19,0,58,0,0,0
TXN002595,112.3,14,2,629,0,0,0
TXN002596,8.09,13,3,409,1,3,1
TXN002597,32.6,15,1,564,0,0,0
TXN002598,65.34,11,6,635,1,0,0
TXN002599,151.42,9,3,167,1,0,0
TXN002600,35.94,15,1,635,0,3,1
TXN002601,11.08,10,3,473,0,0,0
TXN002602,92.46,7,4,681,0,1,0
TXN002603,31.82,0,6,682,0,0,0
TXN002604,19.86,15,5,74,0,2,0
TXN002605,32.11,11,1,413,0,1,0
TXN002606,46.67,17,3,422,0,1,0
TXN002607,32.65,12,1,234,0,0,0
TXN002608,8.38,13,4,419,1,0,0
TXN002609,117.04,12,2,155,0,0,0
TXN002610,161.36,16,3,374,0,2,0
TXN002611,94.99,11,4,99,1,0,0
TXN002612,20.76,22,7,573,0,0,0
TXN002613,46.0,21,3,244,0,1,0
TXN002614,54.3,19,3,466,0,1,0
TXN002615,90.83,21,3,493,1,0,0
TXN002616,96.36,13,3,584,0,0,0
TXN002617,29.25,14,5,380,0,1,0
TXN002618,58.54,17,2,509,1,0,0
TXN002619,80.53,16,1,249,0,1,0
TXN002620,188.19,20,3,1165,0,0,0
TXN002621,99.37,17,5,177,1,0,0
TXN002622,106.77,23,4,243,1,2,0
TXN002623,58.63,11,3,1125,1,0,0
TXN002624,181.07,19,4,358,0,1,0
TXN002625,77.35,16,2,667,0,2,0
TXN002626,26.26,16,0,398,0,1,0
TXN002627,179.98,11,3,307,0,1,0
TXN002628,98.81,18,1,277,0,0,0
TXN002629,37.47,20,1,894,1,0,0
TXN002630,36.32,9,3,285,0,2,0
TXN002631,70.25,15,3,497,1,0,0
TXN002632,80.94,12,3,560,0,1,0
TXN002633,64.57,23,6,762,1,1,1
TXN002634,71.14,13,2,712,0,0,0
TXN002635,231.59,10,5,404,1,0,0
TXN002636,135.75,12,6,42,1,1,0
TXN002637,64.2,16,4,124,1,1,0
TXN002638,121.52,7,3,251,0,1,0
TXN002639,22.7,15,3,440,1,1,0
TXN002640,76.57,21,2,98,0,0,0
TXN002641,254.15,19,4,243,1,1,0
TXN002642,45.36,6,7,494,0,0,0
TXN002643,26.56,23,4,287,0,0,0
TXN002644,31.37,16,1,528,0,1,0
TXN002645,21.62,9,2,294,1,1,0
TXN002646,28.02,0,6,1004,0,2,0
TXN002647,39.85,9,2,361,0,0,0
TXN002648,16.53,19,3,96,0,0,0
TXN002649,55.33,1,3,174,2,0,0
TXN002650,117.56,10,3,295,1,1,0
TXN002651,25.24,17,2,397,1,0,0
TXN002652,198.62,15,1,217,1,0,0
TXN002653,84.28,18,5,93,0,1,0
TXN002654,131.1,17,0,727,1,0,0
TXN002655,31.21,5,3,445,0,0,0
TXN002656,112.88,20,5,598,0,1,0
TXN002657,21.58,10,3,271,1,1,0
TXN002658,116.36,14,5,183,0,0,0
TXN002659,63.18,16,3,176,0,0,0
TXN002660,87.38,9,1,376,0,0,0
TXN002661,20.1,22,2,297,0,0,0
TXN002662,25.51,13,4,326,0,2,0
TXN002663,90.71,6,2,93,0,0,0
TXN002664,24.38,21,5,328,0,0,0
TXN002665,80.94,15,2,432,0,0,0
TXN002666,17.08,16,4,1269,0,0,0
TXN002667,112.27,14,2,317,2,0,0
TXN002668,19.15,19,1,378,1,1,0
TXN002669,87.31,2,3,77,1,1,0
TXN002670,92.92,10,3,20,1,2,0
TXN002671,30.2,13,4,456,0,0,0
TXN002672,89.54,7,7,454,0,1,0
TXN002673,68.13,17,1,74,0,0,0
TXN002674,34.54,12,5,1075,1,0,0
TXN002675,23.17,10,1,409,0,0,0
TXN002676,10.3,0,3,866,2,1,1
TXN002677,73.49,17,3,372,0,0,0
TXN002678,14.44,19,1,46,0,0,0
TXN002679,59.21,12,0,412,1,0,0
TXN002680,43.64,14,3,178,0,1,0
TXN002681,97.25,10,0,228,0,2,0
TXN002682,42.24,15,3,183,2,0,0
TXN002683,41.26,0,1,104,0,2,1
TXN002684,101.71,13,6,490,0,0,0
TXN002685,72.59,16,2,578,0,0,0
TXN002686,71.43,21,3,295,1,1,0
TXN002687,81.36,12,3,275,0,1,0
TXN002688,14.8,18,0,387,1,0,0
TXN002689,103.88,15,3,953,1,0,0
TXN002690,91.89,21,3,267,0,0,0
TXN002691,23.01,12,2,361,0,0,0
TXN002692,44.37,11,3,124,0,0,0
TXN002693,52.8,20,1,76,0,0,0
TXN002694,48.7,5,3,195,0,0,0
TXN002695,72.51,8,3,981,0,1,0
TXN002696,184.32,7,7,93,0,2,1
TXN002697,136.93,19,1,283,0,0,0
TXN002698,17.9,0,7,256,1,0,0
TXN002699,92.64,19,2,307,0,1,0
TXN002700,168.95,13,4,688,0,0,0
TXN002701,75.85,0,3,992,0,0,1
TXN002702,138.01,12,8,380,0,0,1
TXN002703,302.0,9,2,359,1,1,0
TXN002704,130.34,15,3,142,0,0,0
TXN002705,67.49,16,5,44,0,0,0
TXN002706,132.73,13,3,606,0,1,0
TXN002707,61.75,3,2,394,2,1,1
TXN002708,55.72,16,5,171,1,2,0
TXN002709,40.5,19,3,905,0,0,0
TXN002710,206.21,17,5,198,0,1,0
TXN002711,27.23,19,1,860,2,2,0
TXN002712,200.84,9,2,456,1,0,0
TXN002713,83.5,20,1,221,0,0,0
TXN002714,16.62,11,3,108,1,1,0
TXN002715,74.63,0,3,343,0,1,0
TXN002716,9.16,19,3,58,0,0,0
TXN002717,92.91,21,3,384,0,1,0
TXN002718,115.87,16,6,558,0,0,0
TXN002719,33.0,10,6,84,0,0,0
TXN002720,60.64,10,4,318,0,2,0
TXN002721,287.45,13,1,228,1,1,0
TXN002722,35.52,20,2,828,2,0,0
TXN002723,22.2,8,7,190,0,0,0
TXN002724,192.37,19,3,354,1,0,0
TXN002725,289.51,11,4,25,0,0,0
TXN002726,54.77,18,2,87,0,0,0
TXN002727,128.99,21,2,424,1,1,0
TXN002728,170.76,12,2,577,0,1,1
TXN002729,29.05,12,8,228,0,0,1
TXN002730,36.14,18,8,97,1,1,1
TXN002731,155.44,14,5,364,1,1,0
TXN002732,228.67,16,4,214,0,1,0
TXN002733,88.1,15,6,776,0,2,0
TXN002734,25.85,8,2,342,0,0,0
TXN002735,295.6,19,5,602,0,2,0
TXN002736,34.77,9,3,670,1,0,0
TXN002737,41.06,21,4,148,0,0,0
TXN002738,73.04,10,5,185,1,1,0
TXN002739,204.6,17,4,86,0,0,0
TXN002740,112.83,10,6,66,1,1,1
TXN002741,77.68,11,3,376,0,1,1
TXN002742,80.95,11,4,483,0,1,0
TXN002743,56.66,17,4,859,1,0,0
TXN002744,87.74,14,3,481,0,1,0
TXN002745,6.36,20,2,195,0,0,0
TXN002746,42.43,11,4,368,0,1,0
TXN002747,67.03,16,1,515,0,0,0
TXN002748,20.52,17,1,254,0,0,0
TXN002749,75.82,8,3,130,1,0,0
TXN002750,45.89,12,5,69,2,1,0
TXN002751,242.78,13,3,101,0,1,0
TXN002752,207.9,11,2,254,0,0,0
TXN002753,36.75,11,5,346,0,0,0
TXN002754,48.03,16,2,143,0,0,0
TXN002755,51.27,9,3,317,1,1,0
TXN002756,37.19,17,2,95,1,0,1
TXN002757,64.44,21,3,672,0,0,0
TXN002758,28.66,14,1,194,0,0,0
TXN002759,20.88,15,5,243,0,0,0
TXN002760,92.69,6,5,730,0,1,0
TXN002761,93.23,19,1,174,1,1,0
TXN002762,27.56,10,4,402,1,0,0
TXN002763,116.87,15,5,451,0,0,0
TXN002764,31.92,22,3,407,0,0,0
TXN002765,67.71,15,1,309,2,0,0
TXN002766,109.65,17,5,323,0,1,0
TXN002767,53.06,13,5,920,0,0,0
TXN002768,80.36,6,4,48,0,0,0
TXN002769,35.2,18,3,33,0,2,0
TXN002770,46.2,3,3,634,0,0,1
TXN002771,45.83,17,3,485,2,1,0
TXN002772,28.95,1,4,375,0,1,0
TXN002773,46.98,19,4,323,0,0,0
TXN002774,14.64,9,2,194,0,0,0
TXN002775,35.96,14,3,608,0,0,0
TXN002776,42.86,15,3,355,1,2,0
TXN002777,43.91,13,2,177,0,0,0
TXN002778,44.47,11,2,446,2,0,0
TXN002779,51.81,13,2,286,0,0,0
TXN002780,82.07,11,4,222,0,0,0
TXN002781,114.82,13,3,213,0,1,0
TXN002782,31.43,11,1,1522,0,0,0
TXN002783,19.63,14,5,82,0,0,0
TXN002784,22.52,10,4,433,0,0,0
TXN002785,36.09,23,5,261,0,2,0
TXN002786,40.48,13,3,452,0,0,0
TXN002787,28.37,9,4,1556,0,1,0
TXN002788,18.14,13,1,888,0,2,0
TXN002789,37.05,19,2,371,0,0,0
TXN002790,63.7,1,3,996,0,0,1
TXN002791,90.54,16,1,572,0,0,0
TXN002792,33.99,14,2,532,0,1,0
TXN002793,38.43,9,7,318,1,0,0
TXN002794,24.84,18,2,713,0,1,0
TXN002795,53.16,12,3,488,0,0,0
TXN002796,26.54,11,3,235,0,0,0
TXN002797,88.87,19,4,600,2,0,0
TXN002798,11.97,15,3,264,0,0,0
TXN002799,40.22,20,3,114,1,1,0
TXN002800,70.52,15,5,124,0,1,0
TXN002801,63.83,17,1,474,0,0,0
TXN002802,538.66,19,3,579,0,0,0
TXN002803,73.5,5,1,253,1,0,0
TXN002804,23.26,18,4,170,0,0,0
TXN002805,50.34,15,1,253,0,1,0
TXN002806,12.06,6,2,82,4,0,1
TXN002807,50.98,14,1,605,0,0,0
TXN002808,26.89,7,3,202,0,0,0
TXN002809,118.88,17,2,396,0,1,0
TXN002810,34.22,14,1,418,2,1,0
TXN002811,49.44,21,4,430,0,1,0
TXN002812,31.81,9,4,719,0,0,0
TXN002813,239.37,15,1,503,0,0,0
TXN002814,41.55,9,0,370,0,0,0
TXN002815,259.22,15,1,372,0,1,0
TXN002816,109.07,17,3,83,0,0,0
TXN002817,82.25,17,1,431,1,0,0
TXN002818,74.7,18,4,438,0,0,0
TXN002819,76.3,19,3,358,0,0,0
TXN002820,10.61,7,3,424,1,1,0
TXN002821,43.08,11,3,738,0,0,0
TXN002822,111.99,16,2,841,0,0,0
TXN002823,52.38,13,3,628,0,0,0
TXN002824,16.54,9,3,493,0,1,0
TXN002825,52.22,14,2,569,0,1,0
TXN002826,232.41,12,7,1063,1,1,0
TXN002827,157.57,12,3,591,1,1,0
TXN002828,51.8,18,1,204,1,1,0
TXN002829,122.58,12,4,194,2,0,0
TXN002830,39.98,2,3,294,0,0,0
TXN002831,12.83,6,5,529,1,0,0
TXN002832,24.88,19,5,252,0,0,0
TXN002833,206.12,22,1,197,0,1,0
TXN002834,43.25,16,2,531,2,1,0
TXN002835,44.39,12,4,152,0,0,0
TXN002836,42.31,21,2,185,1,1,0
TXN002837,275.48,16,3,266,3,1,1
TXN002838,217.47,19,4,77,0,0,0
TXN002839,359.95,18,2,43,0,1,0
TXN002840,47.69,12,8,228,0,0,1
TXN002841,70.2,13,3,943,0,1,0
TXN002842,15.04,9,5,83,2,0,0
TXN002843,191.6,11,3,361,0,0,0
TXN002844,20.23,18,4,808,1,0,1
TXN002845,65.64,20,3,13,1,2,0
TXN002846,21.48,17,2,263,2,1,0
TXN002847,33.1,13,2,415,0,1,0
TXN002848,26.8,7,4,1009,0,0,0
TXN002849,32.57,5,4,301,0,1,0
TXN002850,34.53,12,0,546,0,1,0
TXN002851,34.26,13,0,91,1,0,0
TXN002852,110.87,15,4,347,0,0,0
TXN002853,21.35,0,5,699,1,2,0
TXN002854,65.86,23,4,364,1,2,0
TXN002855,153.74,12,4,152,0,0,0
TXN002856,35.3,19,6,26,0,0,1
TXN002857,29.66,14,2,58,0,1,0
TXN002858,44.88,8,3,157,1,0,0
TXN002859,148.82,18,2,109,0,2,0
TXN002860,64.39,17,1,463,1,1,0
TXN002861,34.76,14,9,209,1,0,1
TXN002862,82.38,14,1,325,1,0,0
TXN002863,21.39,7,2,110,0,4,1
TXN002864,97.43,16,5,691,0,0,0
TXN002865,77.27,20,5,566,0,1,0
TXN002866,42.03,7,6,82,0,2,0
TXN002867,26.77,10,1,545,1,1,0
TXN002868,25.7,20,3,373,0,0,0
TXN002869,86.02,10,7,358,0,1,0
TXN002870,155.19,16,7,349,0,0,0
TXN002871,31.76,14,2,107,0,2,0
TXN002872,80.61,15,2,533,0,2,0
TXN002873,9.26,12,3,976,0,0,0
TXN002874,33.22,11,4,227,1,0,0
TXN002875,53.18,5,2,319,0,2,0
TXN002876,25.2,17,5,101,0,1,0
TXN002877,24.63,17,1,727,0,0,0
TXN002878,30.95,16,0,143,0,1,0
TXN002879,69.99,16,4,413,0,0,0
TXN002880,46.56,10,1,497,1,1,0
TXN002881,8.15,1,2,240,1,1,1
TXN002882,9.0,18,2,450,1,0,0
TXN002883,32.6,13,2,45,0,0,0
TXN002884,80.56,11,2,374,1,1,0
TXN002885,5.28,7,3,382,0,0,0
TXN002886,35.7,6,3,699,0,0,0
TXN002887,34.91,11,3,114,0,0,0
TXN002888,177.7,18,2,310,0,1,0
TXN002889,39.36,21,4,564,0,0,0
TXN002890,75.61,20,1,149,1,0,0
TXN002891,61.56,21,3,313,0,1,0
TXN002892,8.93,20,3,167,0,0,0
TXN002893,104.9,14,3,64,0,0,0
TXN002894,65.57,9,2,113,0,0,0
TXN002895,84.1,18,5,314,0,1,0
TXN002896,1536.56,9,0,858,0,0,0
TXN002897,9.29,10,2,1067,1,1,0
TXN002898,236.51,10,4,527,1,2,0
TXN002899,42.76,14,4,179,2,0,0
TXN002900,69.7,11,2,63,0,1,0
TXN002901,52.53,8,7,112,0,0,0
TXN002902,38.07,13,2,532,0,1,0
TXN002903,33.64,20,1,396,0,0,0
TXN002904,72.25,14,0,329,0,0,0
TXN002905,15.04,20,3,607,0,0,0
TXN002906,103.34,9,2,577,1,0,0
TXN002907,38.33,9,2,400,1,0,0
TXN002908,20.89,14,5,153,0,0,0
TXN002909,37.24,13,0,254,1,0,0
TXN002910,158.95,16,2,69,1,0,0
TXN002911,34.64,18,2,332,0,1,0
TXN002912,74.05,17,3,178,0,0,0
TXN002913,29.33,21,1,76,0,1,0
TXN002914,103.98,12,3,273,2,0,0
TXN002915,97.78,9,3,261,0,0,0
TXN002916,262.78,14,5,359,0,0,0
TXN002917,47.03,8,4,473,1,0,0
TXN002918,96.39,10,4,241,1,0,0
TXN002919,59.34,9,2,99,0,0,0
TXN002920,164.27,12,3,752,0,2,0
TXN002921,29.64,8,7,721,3,1,1
TXN002922,102.85,2,6,169,0,1,1
TXN002923,46.27,16,4,415,0,1,0
TXN002924,51.7,15,3,795,0,0,0
TXN002925,59.03,17,3,432,1,2,0
TXN002926,67.65,16,4,257,1,0,0
TXN002927,49.46,8,5,243,2,0,0
TXN002928,65.53,11,2,79,0,0,0
TXN002929,208.8,8,3,109,0,0,0
TXN002930,126.17,19,3,194,1,0,0
TXN002931,114.29,17,1,248,0,0,0
TXN002932,37.07,9,8,253,1,0,1
TXN002933,25.64,11,1,1333,1,0,0
TXN002934,122.98,22,5,253,0,1,0
TXN002935,114.97,15,5,236,1,0,0
TXN002936,190.9,18,5,240,1,1,0
TXN002937,32.68,10,2,133,0,0,0
TXN002938,44.92,9,4,520,1,0,0
TXN002939,13.55,18,5,412,0,0,0
TXN002940,39.11,16,2,260,0,0,0
TXN002941,127.37,16,4,87,1,0,0
TXN002942,36.73,14,5,669,0,1,0
TXN002943,94.1,14,7,908,0,1,0
TXN002944,46.44,17,3,310,0,1,0
TXN002945,71.91,10,2,33,0,0,0
TXN002946,20.58,11,4,229,0,1,0
TXN002947,58.7,19,1,188,0,0,0
TXN002948,5.0,11,2,515,1,0,0
TXN002949,46.58,14,11,610,0,1,1
TXN002950,13.65,17,5,208,0,2,0
TXN002951,152.18,23,3,124,1,1,0
TXN002952,105.72,12,2,173,1,0,0
TXN002953,81.18,12,2,508,0,1,0
TXN002954,198.91,19,3,405,0,0,0
TXN002955,24.37,18,2,356,1,0,0
TXN002956,241.11,17,5,583,0,0,0
TXN002957,120.59,13,2,581,1,0,0
TXN002958,44.65,11,5,628,0,0,0
TXN002959,143.35,15,3,358,0,0,0
TXN002960,21.32,20,2,372,1,2,0
TXN002961,27.09,20,4,409,0,0,0
TXN002962,32.55,8,3,357,0,0,0
TXN002963,34.83,12,4,137,1,0,1
TXN002964,22.24,13,3,806,1,0,0
TXN002965,154.41,22,2,153,0,0,0
TXN002966,43.81,16,5,288,0,2,0
TXN002967,73.67,12,2,220,0,1,0
TXN002968,33.62,2,1,193,0,0,1
TXN002969,11.62,14,4,826,0,0,0
TXN002970,68.69,7,2,1114,1,0,0
TXN002971,10.75,19,5,307,0,0,0
TXN002972,51.5,17,3,294,1,1,0
TXN002973,17.06,13,4,179,0,0,0
TXN002974,295.65,12,2,200,0,1,0
TXN002975,118.47,20,1,277,2,0,0
TXN002976,59.73,10,3,553,0,0,0
TXN002977,159.84,10,5,348,0,0,0
TXN002978,26.59,21,3,555,1,0,0
TXN002979,86.66,18,5,737,0,1,0
TXN002980,64.71,19,1,796,0,0,0
TXN002981,68.33,9,3,335,0,2,0
TXN002982,161.02,8,5,876,0,1,0
TXN002983,101.76,2,1,132,0,0,0
TXN002984,69.78,10,3,468,0,0,1
TXN002985,13.37,18,3,236,0,0,0
TXN002986,24.14,10,4,824,1,1,0
TXN002987,49.19,17,4,941,0,0,0
TXN002988,59.11,10,6,211,0,0,0
TXN002989,20.89,12,1,532,1,0,0
TXN002990,424.08,23,1,328,0,0,0
TXN002991,198.13,10,2,242,0,0,0
TXN002992,91.09,12,4,574,1,0,0
TXN002993,58.05,11,5,337,0,0,0
TXN002994,45.59,8,8,612,0,0,1
TXN002995,24.31,13,4,224,0,0,0
TXN002996,58.31,12,1,287,0,0,0
TXN002997,67.97,16,2,198,0,0,0
TXN002998,19.0,18,4,569,0,0,0
TXN002999,72.53,14,4,170,0,1,0
TXN003000,47.85,2,4,213,0,0,0
TXN003001,10.79,15,3,235,0,0,0
TXN003002,26.28,5,1,369,1,1,0
TXN003003,38.41,15,3,545,0,0,0
TXN003004,271.66,16,5,180,1,0,0
TXN003005,87.63,9,2,200,0,0,0
TXN003006,17.55,19,3,183,0,0,0
TXN003007,82.53,20,1,800,0,0,0
TXN003008,14.66,18,5,331,0,0,0
TXN003009,137.04,11,7,132,0,1,0
TXN003010,36.58,15,4,512,1,0,0
TXN003011,50.42,20,1,543,0,1,0
TXN003012,168.5,11,3,163,0,1,0
TXN003013,18.28,19,5,150,2,0,0
TXN003014,16.65,0,3,464,1,0,0
TXN003015,33.25,0,2,868,0,0,0
TXN003016,131.98,18,1,207,0,1,0
TXN003017,15.01,18,0,237,0,0,0
TXN003018,5.0,18,3,470,0,2,0
TXN003019,37.21,21,4,152,1,0,0
TXN003020,87.27,8,1,454,1,1,0
TXN003021,151.44,10,5,282,0,0,0
TXN003022,36.83,20,2,76,0,0,0
TXN003023,38.49,9,2,791,0,0,0
TXN003024,145.59,16,1,105,0,0,0
TXN003025,11.14,14,5,631,1,1,0
TXN003026,39.24,7,1,299,0,0,0
TXN003027,64.19,10,1,385,1,0,0
TXN003028,79.98,14,0,148,0,0,0
TXN003029,35.4,19,3,399,0,0,0
TXN003030,56.22,17,4,996,2,1,0
TXN003031,6.59,15,4,159,0,1,0
TXN003032,31.2,13,3,253,0,1,0
TXN003033,80.28,11,2,385,0,0,0
TXN003034,23.69,8,3,329,0,0,0
TXN003035,57.41,12,1,666,0,1,0
TXN003036,79.83,2,0,389,0,0,1
TXN003037,40.81,9,0,233,2,0,1
TXN003038,63.11,12,4,525,2,1,0
TXN003039,24.09,12,1,130,0,2,0
TXN003040,45.8,4,4,307,0,0,1
TXN003041,91.71,15,2,189,1,0,0
TXN003042,62.39,14,3,272,0,0,0
TXN003043,33.16,7,1,328,0,0,0
TXN003044,66.06,21,1,1014,0,0,0
TXN003045,100.23,7,1,250,1,0,0
TXN003046,9.56,19,3,392,1,0,0
TXN003047,146.23,0,2,153,0,0,1
TXN003048,41.03,20,4,198,0,0,0
TXN003049,78.39,1,4,334,0,0,1
TXN003050,151.06,17,3,181,0,0,0
TXN003051,17.01,11,1,159,0,0,0
TXN003052,29.87,17,5,77,1,0,0
TXN003053,42.72,12,5,196,0,1,0
TXN003054,28.04,6,3,148,0,0,1
TXN003055,238.58,18,2,208,1,0,0
TXN003056,26.36,6,6,542,0,1,0
TXN003057,34.05,21,2,615,0,1,0
TXN003058,64.96,5,3,520,1,3,1
TXN003059,19.65,13,2,695,0,1,0
TXN003060,39.0,17,5,190,0,1,0
TXN003061,71.51,12,2,265,0,0,0
TXN003062,41.14,9,3,714,1,0,0
TXN003063,50.43,18,4,379,0,0,0
TXN003064,34.82,18,5,132,0,1,0
TXN003065,15.07,21,1,138,1,0,0
TXN003066,71.76,12,4,68,2,0,0
TXN003067,242.67,13,5,18,1,0,1
TXN003068,55.46,12,6,122,0,0,0
TXN003069,66.12,10,4,61,1,0,0
TXN003070,98.38,17,2,203,1,0,0
TXN003071,18.56,11,3,312,0,0,0
TXN003072,232.09,12,6,623,0,0,0
TXN003073,64.84,12,4,545,0,0,0
TXN003074,218.56,17,1,69,0,0,0
TXN003075,29.28,20,4,744,0,1,0
TXN003076,256.04,16,1,745,0,0,0
TXN003077,105.52,13,3,780,0,1,0
TXN003078,87.36,18,2,208,1,1,0
TXN003079,66.61,16,4,240,1,0,0
TXN003080,44.2,6,5,291,0,0,0
TXN003081,151.48,7,2,92,0,1,0
TXN003082,61.52,3,2,600,1,0,1
TXN003083,10.26,13,2,185,0,0,0
TXN003084,21.12,19,1,164,1,1,0
TXN003085,46.62,11,1,657,0,0,0
TXN003086,71.06,12,6,229,2,1,0
TXN003087,52.03,20,4,252,1,0,0
TXN003088,153.87,19,5,371,0,1,0
TXN003089,10.4,16,3,452,0,0,0
TXN003090,61.69,10,3,148,0,0,0
TXN003091,11.64,8,1,141,1,0,0
TXN003092,104.14,1,2,161,0,1,0
TXN003093,50.39,7,6,139,0,5,1
TXN003094,78.0,11,4,503,1,4,1
TXN003095,26.2,14,2,115,0,1,0
TXN003096,161.99,6,3,997,0,0,0
TXN003097,132.35,8,4,445,0,2,0
TXN003098,89.66,9,4,315,1,1,0
TXN003099,48.91,15,1,517,0,0,0
TXN003100,89.38,15,3,190,0,0,0
TXN003101,29.94,14,3,269,0,0,0
TXN003102,112.98,10,6,686,0,2,0
TXN003103,221.86,12,1,151,0,0,0
TXN003104,135.64,7,2,336,0,0,1
TXN003105,29.37,10,4,111,0,0,0
TXN003106,74.23,20,3,800,0,0,0
TXN003107,18.19,22,3,1430,0,0,0
TXN003108,88.81,16,3,265,0,0,0
TXN003109,80.08,20,2,366,0,0,0
TXN003110,11.14,16,5,444,1,0,0
TXN003111,20.34,2,3,414,0,1,0
TXN003112,42.92,23,2,1526,0,1,0
TXN003113,42.28,7,4,199,1,0,0
TXN003114,19.53,16,2,559,0,2,0
TXN003115,75.99,10,2,9,0,0,0
TXN003116,67.61,12,5,91,0,1,0
TXN003117,46.29,16,4,351,0,0,0
TXN003118,28.72,13,3,181,0,0,0
TXN003119,133.14,10,5,1101,0,0,0
TXN003120,222.98,11,3,64,0,2,0
TXN003121,36.2,11,2,282,1,0,0
TXN003122,32.45,22,4,192,0,0,0
TXN003123,82.89,18,4,142,1,0,0
TXN003124,40.27,13,2,417,0,0,0
TXN003125,48.5,9,3,352,1,0,0
TXN003126,102.38,18,4,546,0,1,1
TXN003127,10.77,8,3,169,1,1,0
TXN003128,167.43,9,3,205,1,0,0
TXN003129,58.08,12,5,197,1,0,0
TXN003130,38.48,20,2,566,0,0,0
TXN003131,50.61,8,2,398,1,1,0
TXN003132,52.88,8,2,371,0,0,0
TXN003133,12.53,13,3,593,0,0,0
TXN003134,194.55,10,4,121,1,0,0
TXN003135,56.55,14,3,100,0,0,0
TXN003136,79.56,13,3,584,1,1,0
TXN003137,122.59,12,0,333,0,1,0
TXN003138,22.92,8,3,445,0,0,0
TXN003139,81.65,8,5,562,0,1,0
TXN003140,43.49,19,5,626,0,0,0
TXN003141,112.14,20,3,694,1,0,0
TXN003142,8.95,10,5,756,1,0,0
TXN003143,50.19,8,5,480,0,0,0
TXN003144,32.71,5,3,152,0,1,0
TXN003145,78.84,15,3,195,1,0,0
TXN003146,81.41,17,4,125,0,1,0
TXN003147,29.92,12,3,618,0,1,0
TXN003148,29.8,16,3,415,1,0,0
TXN003149,49.7,17,1,196,0,0,0
TXN003150,25.48,21,1,345,0,1,0
TXN003151,111.69,6,3,175,0,0,0
TXN003152,39.89,9,4,264,0,0,0
TXN003153,5.0,6,6,554,1,0,0
TXN003154,39.7,19,3,343,0,1,0
TXN003155,22.58,18,2,143,1,0,0
TXN003156,13.65,14,2,339,0,0,0
TXN003157,19.07,7,6,1139,0,0,0
TXN003158,59.92,10,3,220,2,1,0
TXN003159,168.91,11,3,358,0,0,0
